| time | RAM16K[16] | RAM16K[17] | RAM16K[18] | RAM16K[19] | RAM16K[20] | RAM16K[21] | RAM16K[22] | RAM16K[23] | RAM16K[24] | RAM16K[25] | RAM16K[26] | RAM16K[27] | RAM16K[28] | RAM16K[29] | RAM16K[30] | RAM16K[31] | RAM16K[32] | RAM16K[33] | RAM16K[34] |
| 504  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 505  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 506  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 507  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 508  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 509  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 510  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 511  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 512  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 513  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 514  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 515  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 516  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 517  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 518  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 519  |          2 |          3 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 520  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 521  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 522  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 523  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 524  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 525  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 526  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 527  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 528  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 529  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 530  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 531  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 532  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 533  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 534  |          2 |          4 |          2 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 535  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 536  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 537  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 538  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 539  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 540  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 541  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 542  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 543  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 544  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 545  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 546  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 547  |          2 |          4 |          2 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 548  |          2 |          4 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 549  |          2 |          4 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 550  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 551  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 552  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 553  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 554  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 555  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 556  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 557  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 558  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 559  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 560  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 561  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 562  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 563  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 564  |          2 |          5 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 565  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 566  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 567  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 568  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 569  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 570  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 571  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 572  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 573  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 574  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 575  |          2 |          5 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 576  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 577  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 578  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 579  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 580  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 581  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 582  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 583  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 584  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 585  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 586  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 587  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 588  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 589  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 590  |          2 |          6 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 591  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 592  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 593  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 594  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 595  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 596  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 597  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 598  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 599  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 600  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 601  |          2 |          6 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 602  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 603  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 604  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 605  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 606  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 607  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 608  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 609  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 610  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 611  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 612  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 613  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 614  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 615  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 616  |          2 |          7 |          4 |          0 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 617  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 618  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 619  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 620  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 621  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 622  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 623  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 624  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 625  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 626  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 627  |          2 |          7 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 628  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 629  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 630  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 631  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 632  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 633  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 634  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 635  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 636  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 637  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 638  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 639  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 640  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 641  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 642  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 643  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 644  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 645  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 646  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 647  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 648  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 649  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 650  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 651  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 652  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 653  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 654  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 655  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 656  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 657  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 658  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 659  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          1 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 660  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 661  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 662  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 663  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 664  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 665  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 666  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 667  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 668  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 669  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          0 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 670  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          1 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
| 671  |          2 |          8 |          4 |          1 |          1 |          0 |          0 |          0 |          0 |          1 |          1 |          1 |          0 |          1 |          0 |          0 |          0 |          0 |          0 |
